family,instance_id,node_id,candidate,domain_size,domain_ratio,degree,degree_ratio,weighted_degree,activity,dom_wdeg,progress,neighbor_domain_min,neighbor_domain_mean,neighbor_domain_max,label
queens,queens-11,queens-11:2,q7,9.0,0.8181818181818182,9.0,0.9,9.0,1.0,1.0,0.09090909090909091,9.0,9.0,9.0,0
queens,queens-11,queens-11:2,q8,9.0,0.8181818181818182,9.0,0.9,9.0,1.0,1.0,0.09090909090909091,9.0,9.0,9.0,0
queens,queens-11,queens-11:2,q9,9.0,0.8181818181818182,9.0,0.9,9.0,1.0,1.0,0.09090909090909091,9.0,9.0,9.0,0
queens,queens-11,queens-11:2,q10,9.0,0.8181818181818182,9.0,0.9,9.0,1.0,1.0,0.09090909090909091,9.0,9.0,9.0,0
queens,queens-11,queens-11:3,q2,7.0,0.6363636363636364,8.0,0.8,8.0,2.0,0.875,0.18181818181818182,7.0,7.125,8.0,1
queens,queens-11,queens-11:3,q3,7.0,0.6363636363636364,8.0,0.8,8.0,2.0,0.875,0.18181818181818182,7.0,7.125,8.0,0
queens,queens-11,queens-11:3,q4,7.0,0.6363636363636364,8.0,0.8,8.0,2.0,0.875,0.18181818181818182,7.0,7.125,8.0,0
queens,queens-11,queens-11:3,q5,7.0,0.6363636363636364,8.0,0.8,8.0,2.0,0.875,0.18181818181818182,7.0,7.125,8.0,0
queens,queens-11,queens-11:3,q6,7.0,0.6363636363636364,8.0,0.8,8.0,2.0,0.875,0.18181818181818182,7.0,7.125,8.0,0
queens,queens-11,queens-11:3,q7,7.0,0.6363636363636364,8.0,0.8,8.0,2.0,0.875,0.18181818181818182,7.0,7.125,8.0,0
queens,queens-11,queens-11:3,q8,7.0,0.6363636363636364,8.0,0.8,8.0,2.0,0.875,0.18181818181818182,7.0,7.125,8.0,0
queens,queens-11,queens-11:3,q9,7.0,0.6363636363636364,8.0,0.8,8.0,2.0,0.875,0.18181818181818182,7.0,7.125,8.0,0
queens,queens-11,queens-11:3,q10,8.0,0.7272727272727273,8.0,0.8,8.0,2.0,1.0,0.18181818181818182,7.0,7.0,7.0,0
queens,queens-11,queens-11:4,q3,6.0,0.5454545454545454,7.0,0.7,7.0,3.0,0.8571428571428571,0.2727272727272727,4.0,5.428571428571429,7.0,0
queens,queens-11,queens-11:4,q4,6.0,0.5454545454545454,7.0,0.7,7.0,3.0,0.8571428571428571,0.2727272727272727,4.0,5.428571428571429,7.0,0
queens,queens-11,queens-11:4,q5,4.0,0.36363636363636365,7.0,0.7,7.0,3.0,0.5714285714285714,0.2727272727272727,5.0,5.714285714285714,7.0,1
queens,queens-11,queens-11:4,q6,5.0,0.45454545454545453,7.0,0.7,7.0,3.0,0.7142857142857143,0.2727272727272727,4.0,5.571428571428571,7.0,0
queens,queens-11,queens-11:4,q7,5.0,0.45454545454545453,7.0,0.7,7.0,3.0,0.7142857142857143,0.2727272727272727,4.0,5.571428571428571,7.0,0
queens,queens-11,queens-11:4,q8,5.0,0.45454545454545453,7.0,0.7,7.0,3.0,0.7142857142857143,0.2727272727272727,4.0,5.571428571428571,7.0,0
queens,queens-11,queens-11:4,q9,6.0,0.5454545454545454,7.0,0.7,7.0,3.0,0.8571428571428571,0.2727272727272727,4.0,5.428571428571429,7.0,0
queens,queens-11,queens-11:4,q10,7.0,0.6363636363636364,7.0,0.7,7.0,3.0,1.0,0.2727272727272727,4.0,5.285714285714286,6.0,0
queens,queens-11,queens-11:5,q3,3.0,0.2727272727272727,6.0,0.6,6.0,4.0,0.5,0.36363636363636365,2.0,3.5,5.0,0
queens,queens-11,queens-11:5,q4,4.0,0.36363636363636365,6.0,0.6,6.0,4.0,0.6666666666666666,0.36363636363636365,2.0,3.3333333333333335,5.0,0
queens,queens-11,queens-11:5,q6,4.0,0.36363636363636365,6.0,0.6,6.0,4.0,0.6666666666666666,0.36363636363636365,2.0,3.3333333333333335,5.0,0
queens,queens-11,queens-11:5,q7,2.0,0.18181818181818182,6.0,0.6,6.0,4.0,0.3333333333333333,0.36363636363636365,3.0,3.6666666666666665,5.0,1
queens,queens-11,queens-11:5,q8,3.0,0.2727272727272727,6.0,0.6,6.0,4.0,0.5,0.36363636363636365,2.0,3.5,5.0,0
queens,queens-11,queens-11:5,q9,3.0,0.2727272727272727,6.0,0.6,6.0,4.0,0.5,0.36363636363636365,2.0,3.5,5.0,0
queens,queens-11,queens-11:5,q10,5.0,0.45454545454545453,6.0,0.6,6.0,4.0,0.8333333333333334,0.36363636363636365,2.0,3.1666666666666665,4.0,0
queens,queens-11,queens-11:6,q3,3.0,0.2727272727272727,5.0,0.5,5.0,5.0,0.6,0.45454545454545453,2.0,2.2,3.0,0
queens,queens-11,queens-11:6,q4,2.0,0.18181818181818182,5.0,0.5,5.0,6.0,0.4,0.45454545454545453,2.0,2.4,3.0,0
queens,queens-11,queens-11:6,q6,2.0,0.18181818181818182,5.0,0.5,5.0,6.0,0.4,0.45454545454545453,2.0,2.4,3.0,0
queens,queens-11,queens-11:6,q8,2.0,0.18181818181818182,5.0,0.5,5.0,6.0,0.4,0.45454545454545453,2.0,2.4,3.0,0
queens,queens-11,queens-11:6,q9,3.0,0.2727272727272727,5.0,0.5,5.0,5.0,0.6,0.45454545454545453,2.0,2.2,3.0,0
queens,queens-11,queens-11:6,q10,2.0,0.18181818181818182,5.0,0.5,5.0,6.0,0.4,0.45454545454545453,2.0,2.4,3.0,1
queens,queens-11,queens-11:7,q3,3.0,0.2727272727272727,6.0,0.6,10.0,8.0,0.3,0.36363636363636365,3.0,3.8333333333333335,5.0,0
queens,queens-11,queens-11:7,q4,3.0,0.2727272727272727,6.0,0.6,10.0,9.0,0.3,0.36363636363636365,3.0,3.8333333333333335,5.0,0
queens,queens-11,queens-11:7,q6,4.0,0.36363636363636365,6.0,0.6,10.0,9.0,0.4,0.36363636363636365,3.0,3.6666666666666665,5.0,0
queens,queens-11,queens-11:7,q7,3.0,0.2727272727272727,6.0,0.6,20.0,5.0,0.15,0.36363636363636365,3.0,3.8333333333333335,5.0,1
queens,queens-11,queens-11:7,q8,4.0,0.36363636363636365,6.0,0.6,10.0,9.0,0.4,0.36363636363636365,3.0,3.6666666666666665,5.0,0
queens,queens-11,queens-11:7,q9,4.0,0.36363636363636365,6.0,0.6,10.0,7.0,0.4,0.36363636363636365,3.0,3.6666666666666665,5.0,0
queens,queens-11,queens-11:7,q10,5.0,0.45454545454545453,6.0,0.6,20.0,7.0,0.25,0.36363636363636365,3.0,3.5,4.0,0
queens,queens-11,queens-11:8,q3,4.0,0.36363636363636365,6.0,0.6,13.0,12.0,0.3076923076923077,0.36363636363636365,2.0,3.6666666666666665,5.0,0
queens,queens-11,queens-11:8,q4,2.0,0.18181818181818182,6.0,0.6,13.0,12.0,0.15384615384615385,0.36363636363636365,3.0,4.0,5.0,0
queens,queens-11,queens-11:8,q6,3.0,0.2727272727272727,6.0,0.6,13.0,13.0,0.23076923076923078,0.36363636363636365,2.0,3.8333333333333335,5.0,0
queens,queens-11,queens-11:8,q7,5.0,0.45454545454545453,6.0,0.6,38.0,5.0,0.13157894736842105,0.36363636363636365,2.0,3.5,5.0,1
queens,queens-11,queens-11:8,q8,3.0,0.2727272727272727,6.0,0.6,13.0,13.0,0.23076923076923078,0.36363636363636365,2.0,3.8333333333333335,5.0,0
queens,queens-11,queens-11:8,q9,5.0,0.45454545454545453,6.0,0.6,13.0,11.0,0.38461538461538464,0.36363636363636365,2.0,3.5,5.0,0
queens,queens-11,queens-11:8,q10,4.0,0.36363636363636365,6.0,0.6,23.0,11.0,0.17391304347826086,0.36363636363636365,2.0,3.6666666666666665,5.0,0
queens,queens-11,queens-11:9,q3,4.0,0.36363636363636365,6.0,0.6,18.0,18.0,0.2222222222222222,0.36363636363636365,3.0,4.0,6.0,0
queens,queens-11,queens-11:9,q4,3.0,0.2727272727272727,6.0,0.6,18.0,17.0,0.16666666666666666,0.36363636363636365,3.0,4.166666666666667,6.0,0
queens,queens-11,queens-11:9,q6,3.0,0.2727272727272727,6.0,0.6,18.0,19.0,0.16666666666666666,0.36363636363636365,3.0,4.166666666666667,6.0,0
queens,queens-11,queens-11:9,q7,4.0,0.36363636363636365,6.0,0.6,68.0,6.0,0.058823529411764705,0.36363636363636365,3.0,4.0,6.0,1
queens,queens-11,queens-11:9,q8,3.0,0.2727272727272727,6.0,0.6,18.0,19.0,0.16666666666666666,0.36363636363636365,3.0,4.166666666666667,6.0,0
queens,queens-11,queens-11:9,q9,5.0,0.45454545454545453,6.0,0.6,18.0,17.0,0.2777777777777778,0.36363636363636365,3.0,3.8333333333333335,6.0,0
queens,queens-11,queens-11:9,q10,6.0,0.5454545454545454,6.0,0.6,28.0,17.0,0.21428571428571427,0.36363636363636365,3.0,3.6666666666666665,5.0,0
queens,queens-11,queens-11:10,q3,1.0,0.09090909090909091,5.0,0.5,7.0,20.0,0.14285714285714285,0.45454545454545453,1.0,1.0,1.0,0
queens,queens-11,queens-11:10,q4,1.0,0.09090909090909091,5.0,0.5,7.0,19.0,0.14285714285714285,0.45454545454545453,1.0,1.0,1.0,0
queens,queens-11,queens-11:10,q6,1.0,0.09090909090909091,5.0,0.5,7.0,21.0,0.14285714285714285,0.45454545454545453,1.0,1.0,1.0,0
queens,queens-11,queens-11:10,q8,1.0,0.09090909090909091,5.0,0.5,7.0,21.0,0.14285714285714285,0.45454545454545453,1.0,1.0,1.0,0
queens,queens-11,queens-11:10,q9,1.0,0.09090909090909091,5.0,0.5,7.0,19.0,0.14285714285714285,0.45454545454545453,1.0,1.0,1.0,0
queens,queens-11,queens-11:10,q10,1.0,0.09090909090909091,5.0,0.5,15.0,19.0,0.06666666666666667,0.45454545454545453,1.0,1.0,1.0,1
queens,queens-11,queens-11:11,q3,1.0,0.09090909090909091,4.0,0.4,4.0,20.0,0.25,0.5454545454545454,1.0,1.0,1.0,1
queens,queens-11,queens-11:11,q4,1.0,0.09090909090909091,4.0,0.4,4.0,19.0,0.25,0.5454545454545454,1.0,1.0,1.0,0
queens,queens-11,queens-11:11,q6,1.0,0.09090909090909091,4.0,0.4,4.0,21.0,0.25,0.5454545454545454,1.0,1.0,1.0,0
queens,queens-11,queens-11:11,q8,1.0,0.09090909090909091,4.0,0.4,4.0,21.0,0.25,0.5454545454545454,1.0,1.0,1.0,0
queens,queens-11,queens-11:11,q9,1.0,0.09090909090909091,4.0,0.4,4.0,19.0,0.25,0.5454545454545454,1.0,1.0,1.0,0
queens,queens-11,queens-11:12,q4,1.0,0.09090909090909091,3.0,0.3,3.0,19.0,0.3333333333333333,0.6363636363636364,1.0,1.0,1.0,1
queens,queens-11,queens-11:12,q6,1.0,0.09090909090909091,3.0,0.3,3.0,21.0,0.3333333333333333,0.6363636363636364,1.0,1.0,1.0,0
queens,queens-11,queens-11:12,q8,1.0,0.09090909090909091,3.0,0.3,3.0,21.0,0.3333333333333333,0.6363636363636364,1.0,1.0,1.0,0
queens,queens-11,queens-11:12,q9,1.0,0.09090909090909091,3.0,0.3,3.0,19.0,0.3333333333333333,0.6363636363636364,1.0,1.0,1.0,0
queens,queens-11,queens-11:13,q6,1.0,0.09090909090909091,2.0,0.2,2.0,21.0,0.5,0.7272727272727273,1.0,1.0,1.0,1
queens,queens-11,queens-11:13,q8,1.0,0.09090909090909091,2.0,0.2,2.0,21.0,0.5,0.7272727272727273,1.0,1.0,1.0,0
queens,queens-11,queens-11:13,q9,1.0,0.09090909090909091,2.0,0.2,2.0,19.0,0.5,0.7272727272727273,1.0,1.0,1.0,0
queens,queens-11,queens-11:14,q8,1.0,0.09090909090909091,1.0,0.1,1.0,21.0,1.0,0.8181818181818182,1.0,1.0,1.0,1
queens,queens-11,queens-11:14,q9,1.0,0.09090909090909091,1.0,0.1,1.0,19.0,1.0,0.8181818181818182,1.0,1.0,1.0,0
queens,queens-12,queens-12:1,q0,12.0,1.0,11.0,1.0,11.0,0.0,1.0909090909090908,0.0,12.0,12.0,12.0,1
queens,queens-12,queens-12:1,q1,12.0,1.0,11.0,1.0,11.0,0.0,1.0909090909090908,0.0,12.0,12.0,12.0,0
queens,queens-12,queens-12:1,q2,12.0,1.0,11.0,1.0,11.0,0.0,1.0909090909090908,0.0,12.0,12.0,12.0,0
queens,queens-12,queens-12:1,q3,12.0,1.0,11.0,1.0,11.0,0.0,1.0909090909090908,0.0,12.0,12.0,12.0,0
queens,queens-12,queens-12:1,q4,12.0,1.0,11.0,1.0,11.0,0.0,1.0909090909090908,0.0,12.0,12.0,12.0,0
queens,queens-12,queens-12:1,q5,12.0,1.0,11.0,1.0,11.0,0.0,1.0909090909090908,0.0,12.0,12.0,12.0,0
queens,queens-12,queens-12:1,q6,12.0,1.0,11.0,1.0,11.0,0.0,1.0909090909090908,0.0,12.0,12.0,12.0,0
queens,queens-12,queens-12:1,q7,12.0,1.0,11.0,1.0,11.0,0.0,1.0909090909090908,0.0,12.0,12.0,12.0,0
queens,queens-12,queens-12:1,q8,12.0,1.0,11.0,1.0,11.0,0.0,1.0909090909090908,0.0,12.0,12.0,12.0,0
queens,queens-12,queens-12:1,q9,12.0,1.0,11.0,1.0,11.0,0.0,1.0909090909090908,0.0,12.0,12.0,12.0,0
queens,queens-12,queens-12:1,q10,12.0,1.0,11.0,1.0,11.0,0.0,1.0909090909090908,0.0,12.0,12.0,12.0,0
queens,queens-12,queens-12:1,q11,12.0,1.0,11.0,1.0,11.0,0.0,1.0909090909090908,0.0,12.0,12.0,12.0,0
queens,queens-12,queens-12:2,q1,10.0,0.8333333333333334,10.0,0.9090909090909091,10.0,1.0,1.0,0.08333333333333333,10.0,10.0,10.0,1
queens,queens-12,queens-12:2,q2,10.0,0.8333333333333334,10.0,0.9090909090909091,10.0,1.0,1.0,0.08333333333333333,10.0,10.0,10.0,0
queens,queens-12,queens-12:2,q3,10.0,0.8333333333333334,10.0,0.9090909090909091,10.0,1.0,1.0,0.08333333333333333,10.0,10.0,10.0,0
queens,queens-12,queens-12:2,q4,10.0,0.8333333333333334,10.0,0.9090909090909091,10.0,1.0,1.0,0.08333333333333333,10.0,10.0,10.0,0
queens,queens-12,queens-12:2,q5,10.0,0.8333333333333334,10.0,0.9090909090909091,10.0,1.0,1.0,0.08333333333333333,10.0,10.0,10.0,0
queens,queens-12,queens-12:2,q6,10.0,0.8333333333333334,10.0,0.9090909090909091,10.0,1.0,1.0,0.08333333333333333,10.0,10.0,10.0,0
queens,queens-12,queens-12:2,q7,10.0,0.8333333333333334,10.0,0.9090909090909091,10.0,1.0,1.0,0.08333333333333333,10.0,10.0,10.0,0
queens,queens-12,queens-12:2,q8,10.0,0.8333333333333334,10.0,0.9090909090909091,10.0,1.0,1.0,0.08333333333333333,10.0,10.0,10.0,0
queens,queens-12,queens-12:2,q9,10.0,0.8333333333333334,10.0,0.9090909090909091,10.0,1.0,1.0,0.08333333333333333,10.0,10.0,10.0,0
queens,queens-12,queens-12:2,q10,10.0,0.8333333333333334,10.0,0.9090909090909091,10.0,1.0,1.0,0.08333333333333333,10.0,10.0,10.0,0
queens,queens-12,queens-12:2,q11,10.0,0.8333333333333334,10.0,0.9090909090909091,10.0,1.0,1.0,0.08333333333333333,10.0,10.0,10.0,0
queens,queens-12,queens-12:3,q2,8.0,0.6666666666666666,9.0,0.8181818181818182,9.0,2.0,0.8888888888888888,0.16666666666666666,8.0,8.11111111111111,9.0,0
queens,queens-12,queens-12:3,q3,8.0,0.6666666666666666,9.0,0.8181818181818182,9.0,2.0,0.8888888888888888,0.16666666666666666,8.0,8.11111111111111,9.0,0
queens,queens-12,queens-12:3,q4,8.0,0.6666666666666666,9.0,0.8181818181818182,9.0,2.0,0.8888888888888888,0.16666666666666666,8.0,8.11111111111111,9.0,0
queens,queens-12,queens-12:3,q5,8.0,0.6666666666666666,9.0,0.8181818181818182,9.0,2.0,0.8888888888888888,0.16666666666666666,8.0,8.11111111111111,9.0,0
queens,queens-12,queens-12:3,q6,8.0,0.6666666666666666,9.0,0.8181818181818182,9.0,2.0,0.8888888888888888,0.16666666666666666,8.0,8.11111111111111,9.0,0
queens,queens-12,queens-12:3,q7,8.0,0.6666666666666666,9.0,0.8181818181818182,9.0,2.0,0.8888888888888888,0.16666666666666666,8.0,8.11111111111111,9.0,0
queens,queens-12,queens-12:3,q8,8.0,0.6666666666666666,9.0,0.8181818181818182,9.0,2.0,0.8888888888888888,0.16666666666666666,8.0,8.11111111111111,9.0,0
queens,queens-12,queens-12:3,q9,8.0,0.6666666666666666,9.0,0.8181818181818182,9.0,2.0,0.8888888888888888,0.16666666666666666,8.0,8.11111111111111,9.0,0
queens,queens-12,queens-12:3,q10,8.0,0.6666666666666666,9.0,0.8181818181818182,9.0,2.0,0.8888888888888888,0.16666666666666666,8.0,8.11111111111111,9.0,1
queens,queens-12,queens-12:3,q11,9.0,0.75,9.0,0.8181818181818182,9.0,2.0,1.0,0.16666666666666666,8.0,8.0,8.0,0
queens,queens-12,queens-12:4,q2,7.0,0.5833333333333334,8.0,0.7272727272727273,8.0,3.0,0.875,0.25,6.0,6.5,8.0,0
queens,queens-12,queens-12:4,q3,6.0,0.5,8.0,0.7272727272727273,8.0,3.0,0.75,0.25,6.0,6.625,8.0,1
queens,queens-12,queens-12:4,q4,6.0,0.5,8.0,0.7272727272727273,8.0,3.0,0.75,0.25,6.0,6.625,8.0,0
queens,queens-12,queens-12:4,q5,7.0,0.5833333333333334,8.0,0.7272727272727273,8.0,3.0,0.875,0.25,6.0,6.5,8.0,0
queens,queens-12,queens-12:4,q6,6.0,0.5,8.0,0.7272727272727273,8.0,3.0,0.75,0.25,6.0,6.625,8.0,0
queens,queens-12,queens-12:4,q7,6.0,0.5,8.0,0.7272727272727273,8.0,3.0,0.75,0.25,6.0,6.625,8.0,0
queens,queens-12,queens-12:4,q8,6.0,0.5,8.0,0.7272727272727273,8.0,3.0,0.75,0.25,6.0,6.625,8.0,0
queens,queens-12,queens-12:4,q9,7.0,0.5833333333333334,8.0,0.7272727272727273,8.0,3.0,0.875,0.25,6.0,6.5,8.0,0
queens,queens-12,queens-12:4,q11,8.0,0.6666666666666666,8.0,0.7272727272727273,8.0,3.0,1.0,0.25,6.0,6.375,7.0,0
queens,queens-12,queens-12:5,q2,4.0,0.3333333333333333,7.0,0.6363636363636364,7.0,4.0,0.5714285714285714,0.3333333333333333,4.0,5.0,7.0,1
queens,queens-12,queens-12:5,q4,5.0,0.4166666666666667,7.0,0.6363636363636364,7.0,4.0,0.7142857142857143,0.3333333333333333,4.0,4.857142857142857,7.0,0
queens,queens-12,queens-12:5,q5,5.0,0.4166666666666667,7.0,0.6363636363636364,7.0,4.0,0.7142857142857143,0.3333333333333333,4.0,4.857142857142857,7.0,0
queens,queens-12,queens-12:5,q6,5.0,0.4166666666666667,7.0,0.6363636363636364,7.0,4.0,0.7142857142857143,0.3333333333333333,4.0,4.857142857142857,7.0,0
queens,queens-12,queens-12:5,q7,4.0,0.3333333333333333,7.0,0.6363636363636364,7.0,4.0,0.5714285714285714,0.3333333333333333,4.0,5.0,7.0,0
queens,queens-12,queens-12:5,q8,4.0,0.3333333333333333,7.0,0.6363636363636364,7.0,4.0,0.5714285714285714,0.3333333333333333,4.0,5.0,7.0,0
queens,queens-12,queens-12:5,q9,5.0,0.4166666666666667,7.0,0.6363636363636364,7.0,4.0,0.7142857142857143,0.3333333333333333,4.0,4.857142857142857,7.0,0
queens,queens-12,queens-12:5,q11,7.0,0.5833333333333334,7.0,0.6363636363636364,7.0,4.0,1.0,0.3333333333333333,4.0,4.571428571428571,5.0,0
queens,queens-12,queens-12:6,q4,4.0,0.3333333333333333,6.0,0.5454545454545454,6.0,5.0,0.6666666666666666,0.4166666666666667,3.0,3.8333333333333335,6.0,0
queens,queens-12,queens-12:6,q5,3.0,0.25,6.0,0.5454545454545454,6.0,5.0,0.5,0.4166666666666667,3.0,4.0,6.0,1
queens,queens-12,queens-12:6,q6,3.0,0.25,6.0,0.5454545454545454,6.0,5.0,0.5,0.4166666666666667,3.0,4.0,6.0,0
queens,queens-12,queens-12:6,q7,4.0,0.3333333333333333,6.0,0.5454545454545454,6.0,4.0,0.6666666666666666,0.4166666666666667,3.0,3.8333333333333335,6.0,0
queens,queens-12,queens-12:6,q8,3.0,0.25,6.0,0.5454545454545454,6.0,5.0,0.5,0.4166666666666667,3.0,4.0,6.0,0
queens,queens-12,queens-12:6,q9,4.0,0.3333333333333333,6.0,0.5454545454545454,6.0,5.0,0.6666666666666666,0.4166666666666667,3.0,3.8333333333333335,6.0,0
queens,queens-12,queens-12:6,q11,6.0,0.5,6.0,0.5454545454545454,6.0,5.0,1.0,0.4166666666666667,3.0,3.5,4.0,0
queens,queens-12,queens-12:7,q4,1.0,0.08333333333333333,5.0,0.45454545454545453,5.0,8.0,0.2,0.5,1.0,1.0,1.0,0
queens,queens-12,queens-12:7,q6,1.0,0.08333333333333333,5.0,0.45454545454545453,5.0,8.0,0.2,0.5,1.0,1.0,1.0,0
queens,queens-12,queens-12:7,q7,1.0,0.08333333333333333,5.0,0.45454545454545453,5.0,7.0,0.2,0.5,1.0,1.0,1.0,0
queens,queens-12,queens-12:7,q8,1.0,0.08333333333333333,5.0,0.45454545454545453,5.0,8.0,0.2,0.5,1.0,1.0,1.0,0
queens,queens-12,queens-12:7,q9,1.0,0.08333333333333333,5.0,0.45454545454545453,5.0,8.0,0.2,0.5,1.0,1.0,1.0,0
queens,queens-12,queens-12:7,q11,1.0,0.08333333333333333,5.0,0.45454545454545453,5.0,8.0,0.2,0.5,1.0,1.0,1.0,1
queens,queens-12,queens-12:8,q4,1.0,0.08333333333333333,4.0,0.36363636363636365,4.0,8.0,0.25,0.5833333333333334,1.0,1.0,1.0,1
queens,queens-12,queens-12:8,q6,1.0,0.08333333333333333,4.0,0.36363636363636365,4.0,8.0,0.25,0.5833333333333334,1.0,1.0,1.0,0
queens,queens-12,queens-12:8,q7,1.0,0.08333333333333333,4.0,0.36363636363636365,4.0,7.0,0.25,0.5833333333333334,1.0,1.0,1.0,0
queens,queens-12,queens-12:8,q8,1.0,0.08333333333333333,4.0,0.36363636363636365,4.0,8.0,0.25,0.5833333333333334,1.0,1.0,1.0,0
queens,queens-12,queens-12:8,q9,1.0,0.08333333333333333,4.0,0.36363636363636365,4.0,8.0,0.25,0.5833333333333334,1.0,1.0,1.0,0
queens,queens-12,queens-12:9,q6,1.0,0.08333333333333333,3.0,0.2727272727272727,3.0,8.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1
queens,queens-12,queens-12:9,q7,1.0,0.08333333333333333,3.0,0.2727272727272727,3.0,7.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0
queens,queens-12,queens-12:9,q8,1.0,0.08333333333333333,3.0,0.2727272727272727,3.0,8.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0
queens,queens-12,queens-12:9,q9,1.0,0.08333333333333333,3.0,0.2727272727272727,3.0,8.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0
queens,queens-12,queens-12:10,q7,1.0,0.08333333333333333,2.0,0.18181818181818182,2.0,7.0,0.5,0.75,1.0,1.0,1.0,1
queens,queens-12,queens-12:10,q8,1.0,0.08333333333333333,2.0,0.18181818181818182,2.0,8.0,0.5,0.75,1.0,1.0,1.0,0
queens,queens-12,queens-12:10,q9,1.0,0.08333333333333333,2.0,0.18181818181818182,2.0,8.0,0.5,0.75,1.0,1.0,1.0,0
queens,queens-12,queens-12:11,q8,1.0,0.08333333333333333,1.0,0.09090909090909091,1.0,8.0,1.0,0.8333333333333334,1.0,1.0,1.0,1
queens,queens-12,queens-12:11,q9,1.0,0.08333333333333333,1.0,0.09090909090909091,1.0,8.0,1.0,0.8333333333333334,1.0,1.0,1.0,0
queens,queens-13,queens-13:1,q0,13.0,1.0,12.0,1.0,12.0,0.0,1.0833333333333333,0.0,13.0,13.0,13.0,1
queens,queens-13,queens-13:1,q1,13.0,1.0,12.0,1.0,12.0,0.0,1.0833333333333333,0.0,13.0,13.0,13.0,0
queens,queens-13,queens-13:1,q2,13.0,1.0,12.0,1.0,12.0,0.0,1.0833333333333333,0.0,13.0,13.0,13.0,0
queens,queens-13,queens-13:1,q3,13.0,1.0,12.0,1.0,12.0,0.0,1.0833333333333333,0.0,13.0,13.0,13.0,0
queens,queens-13,queens-13:1,q4,13.0,1.0,12.0,1.0,12.0,0.0,1.0833333333333333,0.0,13.0,13.0,13.0,0
queens,queens-13,queens-13:1,q5,13.0,1.0,12.0,1.0,12.0,0.0,1.0833333333333333,0.0,13.0,13.0,13.0,0
queens,queens-13,queens-13:1,q6,13.0,1.0,12.0,1.0,12.0,0.0,1.0833333333333333,0.0,13.0,13.0,13.0,0
queens,queens-13,queens-13:1,q7,13.0,1.0,12.0,1.0,12.0,0.0,1.0833333333333333,0.0,13.0,13.0,13.0,0
queens,queens-13,queens-13:1,q8,13.0,1.0,12.0,1.0,12.0,0.0,1.0833333333333333,0.0,13.0,13.0,13.0,0
queens,queens-13,queens-13:1,q9,13.0,1.0,12.0,1.0,12.0,0.0,1.0833333333333333,0.0,13.0,13.0,13.0,0
queens,queens-13,queens-13:1,q10,13.0,1.0,12.0,1.0,12.0,0.0,1.0833333333333333,0.0,13.0,13.0,13.0,0
queens,queens-13,queens-13:1,q11,13.0,1.0,12.0,1.0,12.0,0.0,1.0833333333333333,0.0,13.0,13.0,13.0,0
queens,queens-13,queens-13:1,q12,13.0,1.0,12.0,1.0,12.0,0.0,1.0833333333333333,0.0,13.0,13.0,13.0,0
queens,queens-13,queens-13:2,q1,11.0,0.8461538461538461,11.0,0.9166666666666666,11.0,1.0,1.0,0.07692307692307693,11.0,11.0,11.0,1
queens,queens-13,queens-13:2,q2,11.0,0.8461538461538461,11.0,0.9166666666666666,11.0,1.0,1.0,0.07692307692307693,11.0,11.0,11.0,0
queens,queens-13,queens-13:2,q3,11.0,0.8461538461538461,11.0,0.9166666666666666,11.0,1.0,1.0,0.07692307692307693,11.0,11.0,11.0,0
queens,queens-13,queens-13:2,q4,11.0,0.8461538461538461,11.0,0.9166666666666666,11.0,1.0,1.0,0.07692307692307693,11.0,11.0,11.0,0
queens,queens-13,queens-13:2,q5,11.0,0.8461538461538461,11.0,0.9166666666666666,11.0,1.0,1.0,0.07692307692307693,11.0,11.0,11.0,0
queens,queens-13,queens-13:2,q6,11.0,0.8461538461538461,11.0,0.9166666666666666,11.0,1.0,1.0,0.07692307692307693,11.0,11.0,11.0,0
queens,queens-13,queens-13:2,q7,11.0,0.8461538461538461,11.0,0.9166666666666666,11.0,1.0,1.0,0.07692307692307693,11.0,11.0,11.0,0
queens,queens-13,queens-13:2,q8,11.0,0.8461538461538461,11.0,0.9166666666666666,11.0,1.0,1.0,0.07692307692307693,11.0,11.0,11.0,0
queens,queens-13,queens-13:2,q9,11.0,0.8461538461538461,11.0,0.9166666666666666,11.0,1.0,1.0,0.07692307692307693,11.0,11.0,11.0,0
queens,queens-13,queens-13:2,q10,11.0,0.8461538461538461,11.0,0.9166666666666666,11.0,1.0,1.0,0.07692307692307693,11.0,11.0,11.0,0
queens,queens-13,queens-13:2,q11,11.0,0.8461538461538461,11.0,0.9166666666666666,11.0,1.0,1.0,0.07692307692307693,11.0,11.0,11.0,0
queens,queens-13,queens-13:2,q12,11.0,0.8461538461538461,11.0,0.9166666666666666,11.0,1.0,1.0,0.07692307692307693,11.0,11.0,11.0,0
queens,queens-13,queens-13:3,q2,9.0,0.6923076923076923,10.0,0.8333333333333334,10.0,2.0,0.9,0.15384615384615385,9.0,9.1,10.0,0
queens,queens-13,queens-13:3,q3,9.0,0.6923076923076923,10.0,0.8333333333333334,10.0,2.0,0.9,0.15384615384615385,9.0,9.1,10.0,0
